ModuleID,CourseID,ModuleName,ModuleType,LecturerID,LanguageID,TranslatorID
1528,276,Moduł 5 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',2,688,1,
1529,276,Moduł 6 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',4,561,1,
1530,276,Moduł 7 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',1,720,1,
1531,277,Moduł 1 kursu 'Fizjoterapia: Ruch i Rehabilitacja',1,492,1,
1532,277,Moduł 2 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,325,5,1042
1533,277,Moduł 3 kursu 'Fizjoterapia: Ruch i Rehabilitacja',4,866,1,
1534,277,Moduł 4 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,765,1,
1535,277,Moduł 5 kursu 'Fizjoterapia: Ruch i Rehabilitacja',1,1019,1,
1536,277,Moduł 6 kursu 'Fizjoterapia: Ruch i Rehabilitacja',1,588,1,
1537,277,Moduł 7 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,866,1,
1538,277,Moduł 8 kursu 'Fizjoterapia: Ruch i Rehabilitacja',2,391,1,
1539,278,Moduł 1 kursu 'Programowanie Aspektowe: Spring i AspectJ',4,160,9,685
1540,278,Moduł 2 kursu 'Programowanie Aspektowe: Spring i AspectJ',2,918,1,
1541,278,Moduł 3 kursu 'Programowanie Aspektowe: Spring i AspectJ',2,307,1,
1542,278,Moduł 4 kursu 'Programowanie Aspektowe: Spring i AspectJ',2,511,1,
1543,278,Moduł 5 kursu 'Programowanie Aspektowe: Spring i AspectJ',3,112,6,340
1544,278,Moduł 6 kursu 'Programowanie Aspektowe: Spring i AspectJ',4,741,9,763
1545,278,Moduł 7 kursu 'Programowanie Aspektowe: Spring i AspectJ',3,561,6,806
1546,279,Moduł 1 kursu 'Zarządzanie Incydentami Bezpieczeństwa',2,1047,1,
1547,279,Moduł 2 kursu 'Zarządzanie Incydentami Bezpieczeństwa',3,588,1,
1548,279,Moduł 3 kursu 'Zarządzanie Incydentami Bezpieczeństwa',2,877,1,
1549,279,Moduł 4 kursu 'Zarządzanie Incydentami Bezpieczeństwa',3,325,1,
1550,279,Moduł 5 kursu 'Zarządzanie Incydentami Bezpieczeństwa',1,423,1,
1551,279,Moduł 6 kursu 'Zarządzanie Incydentami Bezpieczeństwa',3,432,1,
1552,279,Moduł 7 kursu 'Zarządzanie Incydentami Bezpieczeństwa',2,143,1,
1553,280,Moduł 1 kursu 'Zdrowie Publiczne: Polityka i Strategie',3,688,1,
1554,280,Moduł 2 kursu 'Zdrowie Publiczne: Polityka i Strategie',1,1047,6,340
1555,280,Moduł 3 kursu 'Zdrowie Publiczne: Polityka i Strategie',1,94,6,340
1556,280,Moduł 4 kursu 'Zdrowie Publiczne: Polityka i Strategie',3,1,1,
1557,280,Moduł 5 kursu 'Zdrowie Publiczne: Polityka i Strategie',3,112,1,
1558,280,Moduł 6 kursu 'Zdrowie Publiczne: Polityka i Strategie',3,72,1,
1559,280,Moduł 7 kursu 'Zdrowie Publiczne: Polityka i Strategie',4,129,1,
1560,280,Moduł 8 kursu 'Zdrowie Publiczne: Polityka i Strategie',1,94,1,
