WebinarID,WebinarName,WebinarDescription,TeacherID,Price,LanguageID,TranslatorID,StartDate,EndDate,VideoLink,MeetingLink
1110,Zarzadzanie informacja,Nasz dynamiczny webinar 'zarzadzanie informacja'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1087,273.4900,2,632,2022-01-17 16:00:00.000,2022-01-17 17:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-informacja-1110,https://meet.google.com/Zarzadzanie-informacja-1110
1111,Zarzadzanie projektami kulturalnymi,Nasz innowacyjny webinar 'zarzadzanie projektami kulturalnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,157,120.6000,1,,2022-01-17 19:00:00.000,2022-01-17 19:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-kulturalnymi-1111,https://meet.google.com/Zarzadzanie-projektami-kulturalnymi-1111
1112,Zarzadzanie projektami budowlanymi,Nasz innowacyjny webinar 'zarzadzanie projektami budowlanymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,126,159.9700,1,,2022-01-18 17:45:00.000,2022-01-18 20:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-budowlanymi-1112,https://meet.google.com/Zarzadzanie-projektami-budowlanymi-1112
1113,Techniki sprzedazy produktów w IT,Nasz innowacyjny webinar 'techniki sprzedazy produktów w it'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,207,174.5800,1,,2022-01-18 18:00:00.000,2022-01-18 20:15:00.000,https://www.webinaries-videos.com/watch?v=Techniki-sprzedazy-produktów-w-IT-1113,https://meet.google.com/Techniki-sprzedazy-produktów-w-IT-1113
1114,Zarzadzanie projektami rolniczymi,Nasz skuteczny webinar 'zarzadzanie projektami rolniczymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1153,272.0900,2,591,2022-01-18 21:00:00.000,2022-01-18 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-rolniczymi-1114,https://meet.google.com/Zarzadzanie-projektami-rolniczymi-1114
1115,Zarzadzanie jakoscia,Nasz dynamiczny webinar 'zarzadzanie jakoscia'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,952,62.7500,1,,2022-01-19 18:30:00.000,2022-01-19 19:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-jakoscia-1115,https://meet.google.com/Zarzadzanie-jakoscia-1115
1116,Zarzadzanie projektami turystycznymi,Nasz dynamiczny webinar 'zarzadzanie projektami turystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,665,183.2200,1,,2022-01-20 07:00:00.000,2022-01-20 08:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-turystycznymi-1116,https://meet.google.com/Zarzadzanie-projektami-turystycznymi-1116
1117,Zarzadzanie projektami informatycznymi,Nasz skuteczny webinar 'zarzadzanie projektami informatycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,207,54.6700,1,,2022-01-20 07:15:00.000,2022-01-20 08:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-informatycznymi-1117,https://meet.google.com/Zarzadzanie-projektami-informatycznymi-1117
1118,Zarzadzanie projektami artystycznymi,Nasz skuteczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,514,297.6100,1,,2022-01-21 15:00:00.000,2022-01-21 16:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-1118,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-1118
1119,Umiejetnosci interpersonalne,Nasz dynamiczny webinar 'umiejetnosci interpersonalne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,157,247.2800,1,,2022-01-21 20:15:00.000,2022-01-21 21:45:00.000,https://www.webinaries-videos.com/watch?v=Umiejetnosci-interpersonalne-1119,https://meet.google.com/Umiejetnosci-interpersonalne-1119
1120,Zarzadzanie projektami artystycznymi,Nasz dynamiczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,347,196.7400,1,,2022-01-22 08:00:00.000,2022-01-22 09:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-1120,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-1120
1121,Zarzadzanie projektami politycznymi,Nasz dynamiczny webinar 'zarzadzanie projektami politycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,86.7200,1,,2022-01-22 20:15:00.000,2022-01-22 21:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-politycznymi-1121,https://meet.google.com/Zarzadzanie-projektami-politycznymi-1121
1122,Analiza rynku,Nasz innowacyjny webinar 'analiza rynku'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1094,258.0400,1,,2022-01-23 07:00:00.000,2022-01-23 09:15:00.000,https://www.webinaries-videos.com/watch?v=Analiza-rynku-1122,https://meet.google.com/Analiza-rynku-1122
1123,Analiza rynku,Nasz strategiczny webinar 'analiza rynku'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,347,64.3200,3,781,2022-01-24 07:00:00.000,2022-01-24 07:45:00.000,https://www.webinaries-videos.com/watch?v=Analiza-rynku-1123,https://meet.google.com/Analiza-rynku-1123
1124,Zarzadzanie projektami spolecznymi,Nasz kompleksowy webinar 'zarzadzanie projektami spolecznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,665,213.0200,2,591,2022-01-24 08:30:00.000,2022-01-24 11:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-spolecznymi-1124,https://meet.google.com/Zarzadzanie-projektami-spolecznymi-1124
1125,Analiza rynku,Nasz innowacyjny webinar 'analiza rynku'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,49,154.0300,1,,2022-01-24 09:30:00.000,2022-01-24 10:30:00.000,https://www.webinaries-videos.com/watch?v=Analiza-rynku-1125,https://meet.google.com/Analiza-rynku-1125
1126,Zastosowania AI,Nasz praktyczny webinar 'zastosowania ai'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,245,296.6600,1,,2022-01-24 21:00:00.000,2022-01-24 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zastosowania-AI-1126,https://meet.google.com/Zastosowania-AI-1126
1127,Zarzadzanie projektami sportowymi,Nasz skuteczny webinar 'zarzadzanie projektami sportowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1087,78.8400,1,,2022-01-25 07:00:00.000,2022-01-25 09:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-sportowymi-1127,https://meet.google.com/Zarzadzanie-projektami-sportowymi-1127
1128,Zarzadzanie projektami spolecznymi,Nasz kompleksowy webinar 'zarzadzanie projektami spolecznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,207,56.1800,3,781,2022-01-25 07:15:00.000,2022-01-25 09:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-spolecznymi-1128,https://meet.google.com/Zarzadzanie-projektami-spolecznymi-1128
1129,Zarzadzanie projektami zdrowotnymi,Nasz strategiczny webinar 'zarzadzanie projektami zdrowotnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,185.0800,1,,2022-01-25 15:30:00.000,2022-01-25 17:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-zdrowotnymi-1129,https://meet.google.com/Zarzadzanie-projektami-zdrowotnymi-1129
1130,Nowe rozwiazania w dziedzinie IT,Nasz strategiczny webinar 'nowe rozwiazania w dziedzinie it'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,952,195.0100,9,946,2022-01-25 17:30:00.000,2022-01-25 19:15:00.000,https://www.webinaries-videos.com/watch?v=Nowe-rozwiazania-w-dziedzinie-IT-1130,https://meet.google.com/Nowe-rozwiazania-w-dziedzinie-IT-1130
1131,Zarzadzanie projektami kulturalnymi,Nasz kompleksowy webinar 'zarzadzanie projektami kulturalnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1094,97.2900,1,,2022-01-26 07:00:00.000,2022-01-26 08:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-kulturalnymi-1131,https://meet.google.com/Zarzadzanie-projektami-kulturalnymi-1131
1132,Zarzadzanie jakoscia,Nasz skuteczny webinar 'zarzadzanie jakoscia'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1115,161.9100,1,,2022-01-26 15:45:00.000,2022-01-26 17:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-jakoscia-1132,https://meet.google.com/Zarzadzanie-jakoscia-1132
1133,Zarzadzanie finansami,Nasz strategiczny webinar 'zarzadzanie finansami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,514,276.7200,1,,2022-01-27 07:00:00.000,2022-01-27 08:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-finansami-1133,https://meet.google.com/Zarzadzanie-finansami-1133
1134,Transformacja Cyfrowa,Nasz zaawansowany webinar 'transformacja cyfrowa'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,14,185.9900,1,,2022-01-27 11:45:00.000,2022-01-27 13:00:00.000,https://www.webinaries-videos.com/watch?v=Transformacja-Cyfrowa-1134,https://meet.google.com/Transformacja-Cyfrowa-1134
1135,Zarzadzanie finansami,Nasz innowacyjny webinar 'zarzadzanie finansami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,207,,1,,2022-01-27 14:45:00.000,2022-01-27 15:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-finansami-1135,https://meet.google.com/Zarzadzanie-finansami-1135
1136,Zarzadzanie projektami transportowymi,Nasz strategiczny webinar 'zarzadzanie projektami transportowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,126,230.7900,1,,2022-01-27 19:00:00.000,2022-01-27 21:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-transportowymi-1136,https://meet.google.com/Zarzadzanie-projektami-transportowymi-1136
1137,Zarzadzanie projektami turystycznymi,Nasz praktyczny webinar 'zarzadzanie projektami turystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1094,98.7900,5,732,2022-01-27 20:00:00.000,2022-01-27 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-turystycznymi-1137,https://meet.google.com/Zarzadzanie-projektami-turystycznymi-1137
1138,Zarzadzanie projektami eventowymi,Nasz innowacyjny webinar 'zarzadzanie projektami eventowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,347,254.3600,10,165,2022-01-27 20:00:00.000,2022-01-27 21:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-eventowymi-1138,https://meet.google.com/Zarzadzanie-projektami-eventowymi-1138
1139,Zarzadzanie ryzykiem,Nasz strategiczny webinar 'zarzadzanie ryzykiem'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,705,269.5200,1,,2022-01-27 21:00:00.000,2022-01-27 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-ryzykiem-1139,https://meet.google.com/Zarzadzanie-ryzykiem-1139
1140,Zarzadzanie zasobami ludzkimi,Nasz dynamiczny webinar 'zarzadzanie zasobami ludzkimi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,347,296.2200,1,,2022-01-28 11:00:00.000,2022-01-28 13:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-zasobami-ludzkimi-1140,https://meet.google.com/Zarzadzanie-zasobami-ludzkimi-1140
1141,Przygotowanie do egzaminów certyfikacyjn,Nasz strategiczny webinar 'przygotowanie do egzaminów certyfikacyjnych'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1115,298.6100,1,,2022-01-28 15:15:00.000,2022-01-28 17:45:00.000,https://www.webinaries-videos.com/watch?v=Przygotowanie-do-egzaminów-certyfikacyjnych-1141,https://meet.google.com/Przygotowanie-do-egzaminów-certyfikacyjnych-1141
1142,Umiejetnosci komunikacyjne,Nasz dynamiczny webinar 'umiejetnosci komunikacyjne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1094,151.4300,1,,2022-01-28 21:15:00.000,2022-01-28 22:00:00.000,https://www.webinaries-videos.com/watch?v=Umiejetnosci-komunikacyjne-1142,https://meet.google.com/Umiejetnosci-komunikacyjne-1142
1143,Umiejetnosci interpersonalne,Nasz innowacyjny webinar 'umiejetnosci interpersonalne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,207,192.3900,1,,2022-01-29 07:00:00.000,2022-01-29 09:00:00.000,https://www.webinaries-videos.com/watch?v=Umiejetnosci-interpersonalne-1143,https://meet.google.com/Umiejetnosci-interpersonalne-1143
1144,Strategie rozwoju biznesu,Nasz skuteczny webinar 'strategie rozwoju biznesu'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1087,197.7100,5,732,2022-01-29 07:00:00.000,2022-01-29 08:30:00.000,https://www.webinaries-videos.com/watch?v=Strategie-rozwoju-biznesu-1144,https://meet.google.com/Strategie-rozwoju-biznesu-1144
1145,Zarzadzanie projektami artystycznymi,Nasz strategiczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,49,225.8100,1,,2022-01-29 09:00:00.000,2022-01-29 10:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-1145,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-1145
1146,Cyberbezpieczenstwo,Nasz kompleksowy webinar 'cyberbezpieczenstwo'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1153,188.7500,10,165,2022-01-29 09:00:00.000,2022-01-29 11:45:00.000,https://www.webinaries-videos.com/watch?v=Cyberbezpieczenstwo-1146,https://meet.google.com/Cyberbezpieczenstwo-1146
1147,Zarzadzanie projektami artystycznymi,Nasz praktyczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1094,294.1500,1,,2022-01-29 14:15:00.000,2022-01-29 16:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-1147,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-1147
1148,Zarzadzanie projektami kulturalnymi,Nasz strategiczny webinar 'zarzadzanie projektami kulturalnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,49,159.5300,1,,2022-01-29 21:00:00.000,2022-01-29 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-kulturalnymi-1148,https://meet.google.com/Zarzadzanie-projektami-kulturalnymi-1148
1149,Umiejetnosci komunikacyjne,Nasz zaawansowany webinar 'umiejetnosci komunikacyjne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,136.8100,1,,2022-01-30 07:00:00.000,2022-01-30 09:30:00.000,https://www.webinaries-videos.com/watch?v=Umiejetnosci-komunikacyjne-1149,https://meet.google.com/Umiejetnosci-komunikacyjne-1149
1150,Zastosowania Machine Learningu,Nasz praktyczny webinar 'zastosowania machine learningu'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1153,272.6100,2,451,2022-01-30 13:00:00.000,2022-01-30 15:30:00.000,https://www.webinaries-videos.com/watch?v=Zastosowania-Machine-Learningu-1150,https://meet.google.com/Zastosowania-Machine-Learningu-1150
1151,Zarzadzanie projektami kulturalnymi,Nasz kompleksowy webinar 'zarzadzanie projektami kulturalnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,705,181.7300,7,352,2022-01-30 17:15:00.000,2022-01-30 18:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-kulturalnymi-1151,https://meet.google.com/Zarzadzanie-projektami-kulturalnymi-1151
1152,Nauka jezyków obcych,Nasz kompleksowy webinar 'nauka jezyków obcych'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1115,201.3900,1,,2022-01-31 07:00:00.000,2022-01-31 09:30:00.000,https://www.webinaries-videos.com/watch?v=Nauka-jezyków-obcych-1152,https://meet.google.com/Nauka-jezyków-obcych-1152
1153,Innowacje w biznesie,Nasz praktyczny webinar 'innowacje w biznesie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,231.3900,1,,2022-01-31 16:15:00.000,2022-01-31 18:30:00.000,https://www.webinaries-videos.com/watch?v=Innowacje-w-biznesie-1153,https://meet.google.com/Innowacje-w-biznesie-1153
1154,Innowacje w biznesie,Nasz skuteczny webinar 'innowacje w biznesie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,142.4100,1,,2022-02-01 14:30:00.000,2022-02-01 16:45:00.000,https://www.webinaries-videos.com/watch?v=Innowacje-w-biznesie-1154,https://meet.google.com/Innowacje-w-biznesie-1154
1155,Zarzadzanie projektami eventowymi,Nasz strategiczny webinar 'zarzadzanie projektami eventowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,126,116.9200,5,732,2022-02-01 14:30:00.000,2022-02-01 15:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-eventowymi-1155,https://meet.google.com/Zarzadzanie-projektami-eventowymi-1155
1156,Zarzadzanie projektami turystycznymi,Nasz dynamiczny webinar 'zarzadzanie projektami turystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1153,159.4700,1,,2022-02-02 21:00:00.000,2022-02-02 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-turystycznymi-1156,https://meet.google.com/Zarzadzanie-projektami-turystycznymi-1156
1157,Zastosowania AI,Nasz skuteczny webinar 'zastosowania ai'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,705,291.6700,1,,2022-02-03 07:00:00.000,2022-02-03 07:45:00.000,https://www.webinaries-videos.com/watch?v=Zastosowania-AI-1157,https://meet.google.com/Zastosowania-AI-1157
1158,Zarzadzanie projektami politycznymi,Nasz dynamiczny webinar 'zarzadzanie projektami politycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,952,51.7600,1,,2022-02-03 07:00:00.000,2022-02-03 08:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-politycznymi-1158,https://meet.google.com/Zarzadzanie-projektami-politycznymi-1158
1159,Umiejetnosci interpersonalne,Nasz praktyczny webinar 'umiejetnosci interpersonalne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,665,230.8400,5,732,2022-02-03 12:30:00.000,2022-02-03 13:15:00.000,https://www.webinaries-videos.com/watch?v=Umiejetnosci-interpersonalne-1159,https://meet.google.com/Umiejetnosci-interpersonalne-1159
1160,Skuteczna organizacja pracy,Nasz innowacyjny webinar 'skuteczna organizacja pracy'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1155,69.3300,1,,2022-02-03 16:00:00.000,2022-02-03 18:15:00.000,https://www.webinaries-videos.com/watch?v=Skuteczna-organizacja-pracy-1160,https://meet.google.com/Skuteczna-organizacja-pracy-1160
1161,Zarzadzanie projektami eventowymi,Nasz innowacyjny webinar 'zarzadzanie projektami eventowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,285.1800,1,,2022-02-04 21:45:00.000,2022-02-04 22:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-eventowymi-1161,https://meet.google.com/Zarzadzanie-projektami-eventowymi-1161
1162,Zarzadzanie wiedza,Nasz kompleksowy webinar 'zarzadzanie wiedza'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,151.8000,1,,2022-02-05 07:00:00.000,2022-02-05 09:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-wiedza-1162,https://meet.google.com/Zarzadzanie-wiedza-1162
1163,Analiza Danych,Nasz innowacyjny webinar 'analiza danych'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,14,136.0000,1,,2022-02-05 15:45:00.000,2022-02-05 18:00:00.000,https://www.webinaries-videos.com/watch?v=Analiza-Danych-1163,https://meet.google.com/Analiza-Danych-1163
1164,Cyberbezpieczenstwo,Nasz dynamiczny webinar 'cyberbezpieczenstwo'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,347,140.4500,1,,2022-02-05 18:45:00.000,2022-02-05 21:30:00.000,https://www.webinaries-videos.com/watch?v=Cyberbezpieczenstwo-1164,https://meet.google.com/Cyberbezpieczenstwo-1164
