ModuleID,CourseID,ModuleName,ModuleType,LecturerID,LanguageID,TranslatorID
1532,277,Moduł 2 kursu 'Fizjoterapia: Ruch i Rehabilitacja',1,688,1,
1533,277,Moduł 3 kursu 'Fizjoterapia: Ruch i Rehabilitacja',2,11,1,
1534,277,Moduł 4 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,96,1,
1535,277,Moduł 5 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,1019,1,
1536,277,Moduł 6 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,129,1,
1537,278,Moduł 1 kursu 'Programowanie Aspektowe: Spring i AspectJ',2,767,1,
1538,278,Moduł 2 kursu 'Programowanie Aspektowe: Spring i AspectJ',2,767,1,
1539,278,Moduł 3 kursu 'Programowanie Aspektowe: Spring i AspectJ',3,72,1,
1540,278,Moduł 4 kursu 'Programowanie Aspektowe: Spring i AspectJ',1,363,2,138
1541,278,Moduł 5 kursu 'Programowanie Aspektowe: Spring i AspectJ',4,363,1,
1542,278,Moduł 6 kursu 'Programowanie Aspektowe: Spring i AspectJ',2,319,1,
1543,278,Moduł 7 kursu 'Programowanie Aspektowe: Spring i AspectJ',1,72,5,822
1544,278,Moduł 8 kursu 'Programowanie Aspektowe: Spring i AspectJ',4,72,2,486
1545,279,Moduł 1 kursu 'Zarządzanie Incydentami Bezpieczeństwa',3,936,1,
1546,279,Moduł 2 kursu 'Zarządzanie Incydentami Bezpieczeństwa',4,391,5,732
1547,279,Moduł 3 kursu 'Zarządzanie Incydentami Bezpieczeństwa',2,839,2,349
1548,280,Moduł 1 kursu 'Zdrowie Publiczne: Polityka i Strategie',2,11,1,
1549,280,Moduł 2 kursu 'Zdrowie Publiczne: Polityka i Strategie',2,94,2,246
1550,280,Moduł 3 kursu 'Zdrowie Publiczne: Polityka i Strategie',2,391,1,
1551,280,Moduł 4 kursu 'Zdrowie Publiczne: Polityka i Strategie',4,772,7,836
1552,280,Moduł 5 kursu 'Zdrowie Publiczne: Polityka i Strategie',1,772,1,
